File Path,Duration (seconds)
./voice-clips/persona5/ann/english/p5r/00344_streaming_dec.wav,2.6001666666666665
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [146].wav,2.593875
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [149].wav,2.5929166666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00957_streaming_dec.wav,2.58375
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [14].wav,2.582
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [52].wav,2.5806666666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01002_streaming_dec.wav,2.5744166666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08826_streaming_dec.wav,2.565
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01184_streaming_dec.wav,2.5632083333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01204_streaming_dec.wav,2.5617916666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00982_streaming_dec.wav,2.551875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01180_streaming_dec.wav,2.5355
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00959_streaming_dec.wav,2.533
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01046_streaming_dec.wav,2.5160416666666667
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [55].wav,2.515458333333333
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [52].wav,2.5135833333333335
./voice-clips/persona5/ann/english/p5r/00275_streaming_dec.wav,2.510125
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08859_streaming_dec.wav,2.479125
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [181].wav,2.4736666666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01009_streaming_dec.wav,2.472166666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00964_streaming_dec.wav,2.466625
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00971_streaming_dec.wav,2.4555833333333332
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [144].wav,2.451125
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08864_streaming_dec.wav,2.448875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01021_streaming_dec.wav,2.44
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01050_streaming_dec.wav,2.433291666666667
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [144].wav,2.4301666666666666
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [199].wav,2.4239166666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01067_streaming_dec.wav,2.421375
./voice-clips/persona5/ann/english/p5r/00250_streaming_dec.wav,2.416
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [40].wav,2.4145
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01275_streaming_dec.wav,2.4023333333333334
./voice-clips/persona5/ann/english/p5r/00317_streaming_dec.wav,2.3968333333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08868_streaming_dec.wav,2.390875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01253_streaming_dec.wav,2.38275
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01054_streaming_dec.wav,2.3817916666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00095_streaming_dec.wav,2.3811666666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00968_streaming_dec.wav,2.37825
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [243].wav,2.3767916666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08817_streaming_dec.wav,2.37075
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [10].wav,2.3632916666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01013_streaming_dec.wav,2.3573333333333335
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00082_streaming_dec.wav,2.3566666666666665
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [7].wav,2.345666666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01072_streaming_dec.wav,2.3390416666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01070_streaming_dec.wav,2.3108333333333335
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [246].wav,2.3093333333333335
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [7].wav,2.3029166666666665
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [139].wav,2.2997916666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01181_streaming_dec.wav,2.299625
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01268_streaming_dec.wav,2.2994583333333334
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [151].wav,2.271708333333333
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [57].wav,2.2514166666666666
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [58].wav,2.2481666666666666
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [147].wav,2.2449583333333334
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [6].wav,2.238
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [61].wav,2.228291666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01221_streaming_dec.wav,2.2194583333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01005_streaming_dec.wav,2.2175416666666665
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [57].wav,2.216875
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [135].wav,2.2054583333333335
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08863_streaming_dec.wav,2.198916666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01016_streaming_dec.wav,2.1932916666666666
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [19].wav,2.1874166666666666
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [227].wav,2.1851666666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00090_streaming_dec.wav,2.1826666666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01068_streaming_dec.wav,2.1810833333333335
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [125].wav,2.1729583333333333
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [56].wav,2.1466666666666665
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [68].wav,2.1446666666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01041_streaming_dec.wav,2.144083333333333
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [245].wav,2.1425833333333335
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [200].wav,2.1421666666666668
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [55].wav,2.1320833333333336
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00974_streaming_dec.wav,2.123875
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08869_streaming_dec.wav,2.1198333333333332
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00092_streaming_dec.wav,2.1165416666666665
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00994_streaming_dec.wav,2.1162083333333332
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [20].wav,2.116
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [61].wav,2.11225
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01010_streaming_dec.wav,2.109375
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [239].wav,2.106333333333333
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01254_streaming_dec.wav,2.1004583333333335
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [58].wav,2.0970416666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01246_streaming_dec.wav,2.096041666666667
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01090_streaming_dec.wav,2.09475
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01189_streaming_dec.wav,2.0887083333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01075_streaming_dec.wav,2.0879583333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01153_streaming_dec.wav,2.0791666666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01085_streaming_dec.wav,2.0727083333333334
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/08854_streaming_dec.wav,2.0724583333333335
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01045_streaming_dec.wav,2.0677916666666665
./voice-clips/persona5/ann/japanese/p5r/Panther/bp04 [134].wav,2.0560416666666668
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00992_streaming_dec.wav,2.0551666666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/00965_streaming_dec.wav,2.0505
./voice-clips/persona5/ann/english/p5r/00338_streaming_dec.wav,2.0493333333333332
./voice-clips/persona5/ann/english/p5r/Panther/bp04 [246].wav,2.0486666666666666
./voice-clips/persona5/ann/english/p5r/Ann Takamaki/01061_streaming_dec.wav,2.04375
